time,true_spread,pred_spread
2022-03-18 07:25:00,-78.88299657337176,-78.89288709368935
2022-03-18 07:26:00,-78.92108398717534,-78.8268598812709
2022-03-18 07:27:00,-78.92109398717534,-78.73746440483112
2022-03-18 07:28:00,-78.84483915956821,-78.7512260700915
2022-03-18 07:29:00,-78.76862433196109,-78.75916736566569
2022-03-18 07:30:00,-78.80670174576464,-78.84917698077072
2022-03-18 07:31:00,-78.88295657337176,-78.7215353215704
2022-03-18 07:32:00,-78.88294657337175,-78.68742118064415
2022-03-18 07:33:00,-78.88292657337176,-78.67283594082184
2022-03-18 07:34:00,-78.84480915956821,-78.63785616104154
2022-03-18 07:35:00,-78.8448291595682,-78.66048675021332
2022-03-18 07:36:00,-78.88296657337176,-78.6904852322401
2022-03-18 07:37:00,-78.88297657337176,-78.69958883062343
2022-03-18 07:38:00,-78.80673174576464,-78.71467441413121
2022-03-18 07:39:00,-78.8448591595682,-78.74334897791061
2022-03-18 07:40:00,-78.80674174576464,-78.72573953687437
2022-03-18 07:41:00,-78.76865433196109,-78.75358831218173
2022-03-18 07:42:00,-78.84487915956821,-78.84886526222687
2022-03-18 07:43:00,-78.88295657337176,-78.73820385080874
2022-03-18 07:44:00,-78.88295657337176,-78.64273694727595
2022-03-18 07:45:00,-78.88295657337176,-78.64612555809441
2022-03-18 07:46:00,-78.88294657337175,-78.65414168383039
2022-03-18 07:47:00,-78.8448291595682,-78.64088036225544
2022-03-18 07:48:00,-78.73049691815751,-78.66652629700071
2022-03-18 07:49:00,-78.7686843319611,-78.75652041473496
2022-03-18 07:50:00,-78.69242950435397,-78.84288194875634
2022-03-18 07:51:00,-78.73054691815751,-78.8711823617267
2022-03-18 07:52:00,-78.7305669181575,-78.81560391947603
2022-03-18 07:53:00,-78.7305669181575,-78.85225121635318
2022-03-18 07:54:00,-78.61620467674685,-78.85972847636775
2022-03-18 07:55:00,-78.65431209055039,-78.93760187901711
2022-03-18 07:56:00,-78.69243950435396,-78.84468407158806
2022-03-18 07:57:00,-78.6543020905504,-78.81534533477486
2022-03-18 07:58:00,-78.69242950435397,-78.80207250086734
2022-03-18 07:59:00,-78.69239950435396,-78.77619277721419
2022-03-18 08:00:00,-78.6542820905504,-78.71492414319191
2022-03-18 08:01:00,-78.73051691815752,-78.74482786986587
2022-03-18 08:02:00,-78.80674174576464,-78.66331479899125
2022-03-18 08:03:00,-78.80675174576464,-78.58786828460741
2022-03-18 08:04:00,-78.7686343319611,-78.60617953514935
2022-03-18 08:05:00,-78.73051691815752,-78.62780058130977
2022-03-18 08:06:00,-78.65436209055039,-78.6497758530882
2022-03-18 08:07:00,-78.61621467674685,-78.86289569617495
2022-03-18 08:08:00,-78.61622467674685,-78.82175239064095
2022-03-18 08:09:00,-78.61619467674684,-78.85616983725264
2022-03-18 08:10:00,-78.65431209055039,-78.774794028805
2022-03-18 08:11:00,-78.69240950435396,-78.72867075386355
2022-03-18 08:12:00,-78.73050691815752,-78.64977850978033
2022-03-18 08:13:00,-78.73048691815751,-78.59360452570935
2022-03-18 08:14:00,-78.73048691815751,-78.5648148386041
2022-03-18 08:15:00,-78.7686343319611,-78.57160047309947
2022-03-18 08:16:00,-78.80673174576464,-78.59702900187163
2022-03-18 08:17:00,-78.80672174576465,-78.54233700923008
2022-03-18 08:18:00,-78.80668174576465,-78.53673803055513
2022-03-18 08:19:00,-78.7685443319611,-78.49399761026585
2022-03-18 08:20:00,-78.88288657337176,-78.48030811847512
2022-03-18 08:21:00,-78.9591014009789,-78.41415382761619
2022-03-18 08:22:00,-78.99718881478245,-78.38418368363887
2022-03-18 08:23:00,-79.035316228586,-78.35988203511403
2022-03-18 08:24:00,-79.035326228586,-78.37580713333654
2022-03-18 08:25:00,-79.03534622858601,-78.40407787991138
2022-03-18 08:26:00,-79.03534622858601,-78.42848003995533
2022-03-18 08:27:00,-78.99718881478245,-78.43693053485542
2022-03-18 08:28:00,-79.035296228586,-78.39967485547929
2022-03-18 08:29:00,-79.035276228586,-78.39732191181155
2022-03-18 08:30:00,-79.07341364238958,-78.38602609963463
2022-03-18 08:31:00,-79.035316228586,-78.40942048779529
2022-03-18 08:32:00,-79.035286228586,-78.42991022588812
2022-03-18 08:33:00,-79.035296228586,-78.40974814649196
2022-03-18 08:34:00,-79.035316228586,-78.42167669417907
2022-03-18 08:35:00,-79.035296228586,-78.44644769164779
2022-03-18 08:36:00,-78.99714881478245,-78.43288793498967
2022-03-18 08:37:00,-79.035276228586,-78.40490676785757
2022-03-18 08:38:00,-79.035276228586,-78.41971074199901
2022-03-18 08:39:00,-79.14960846999669,-78.42786678685411
2022-03-18 08:40:00,-79.07340364238958,-78.40912825166042
2022-03-18 08:41:00,-79.07344364238958,-78.42154385957231
2022-03-18 08:42:00,-79.035336228586,-78.46011460155536
2022-03-18 08:43:00,-79.07342364238959,-78.4709020999704
2022-03-18 08:44:00,-79.07344364238958,-78.44577466297353
2022-03-18 08:45:00,-79.07343364238959,-78.46607887539894
2022-03-18 08:46:00,-79.11154105619313,-78.46080755542064
2022-03-18 08:47:00,-79.07339364238959,-78.45792548723597
2022-03-18 08:48:00,-78.99717881478246,-78.42803947184291
2022-03-18 08:49:00,-78.95911140097888,-78.4416594468561
2022-03-18 08:50:00,-78.92096398717534,-78.49733043054948
2022-03-18 08:51:00,-78.88289657337175,-78.47812697423211
2022-03-18 08:52:00,-78.76860433196109,-78.55153580574826
2022-03-18 08:53:00,-78.84479915956821,-78.66508282760725
2022-03-18 08:54:00,-78.88292657337176,-78.5512125748718
2022-03-18 08:55:00,-78.8448591595682,-78.55326265563615
2022-03-18 08:56:00,-78.80677174576465,-78.63662079919867
2022-03-18 08:57:00,-78.76852433196109,-78.69565028453297
2022-03-18 08:58:00,-78.80668174576465,-78.5236361105083
2022-03-18 08:59:00,-78.8448191595682,-78.57037308133297
2022-03-18 09:00:00,-78.7685843319611,-78.57623197305517
2022-03-18 09:01:00,-78.7685843319611,-78.61331718135263
2022-03-18 09:02:00,-78.73046691815752,-78.62290075544838
2022-03-18 09:03:00,-78.73045691815751,-78.64901559635551
2022-03-18 09:04:00,-78.69234950435396,-78.62569559557463
2022-03-18 09:05:00,-78.69232950435396,-78.66693365646145
2022-03-18 09:06:00,-78.7685843319611,-78.6315443033103
2022-03-18 09:07:00,-78.80673174576464,-78.59441614515666
2022-03-18 09:08:00,-78.80670174576464,-78.61760951027908
2022-03-18 09:09:00,-78.80665174576464,-78.57335034765251
2022-03-18 09:10:00,-78.80665174576464,-78.51832272623788
2022-03-18 09:11:00,-78.80668174576465,-78.52243174340701
2022-03-18 09:12:00,-78.76856433196109,-78.56252432720152
2022-03-18 09:13:00,-78.80668174576465,-78.58076384705582
2022-03-18 09:14:00,-78.80666174576464,-78.56518987497718
2022-03-18 09:15:00,-78.73045691815751,-78.53778742394854
2022-03-18 09:16:00,-78.69235950435396,-78.60670423184605
2022-03-18 09:17:00,-78.73049691815751,-78.67533323142894
2022-03-18 09:18:00,-78.76862433196109,-78.6667459168839
2022-03-18 09:19:00,-78.69238950435397,-78.65289303852684
2022-03-18 09:20:00,-78.69239950435396,-78.70123155192702
2022-03-18 09:21:00,-78.69245950435396,-78.7317857253921
2022-03-18 09:22:00,-78.6543220905504,-78.85078118003837
2022-03-18 09:23:00,-78.61621467674685,-78.8626787329839
2022-03-18 09:24:00,-78.6543020905504,-78.94861608182768
2022-03-18 09:25:00,-78.69241950435396,-78.81284361634754
2022-03-18 09:26:00,-78.73048691815751,-78.75951052173315
2022-03-18 09:27:00,-78.69238950435397,-78.6312378981507
2022-03-18 09:28:00,-78.73051691815752,-78.68815487045549
2022-03-18 09:29:00,-78.73049691815751,-78.67356653115903
2022-03-18 09:30:00,-78.69240950435396,-78.63975126809798
2022-03-18 09:31:00,-78.7686443319611,-78.72272861912113
2022-03-18 09:32:00,-78.73049691815751,-78.63971584553619
2022-03-18 09:33:00,-78.73052691815751,-78.62153078787067
2022-03-18 09:34:00,-78.69241950435396,-78.66902801542804
2022-03-18 09:35:00,-78.76865433196109,-78.71245607619831
2022-03-18 09:36:00,-78.7686443319611,-78.63421516447022
2022-03-18 09:37:00,-78.80680174576464,-78.62878355739979
2022-03-18 09:38:00,-78.76869433196109,-78.66009267421326
2022-03-18 09:39:00,-78.73057691815751,-78.70358892341501
2022-03-18 09:40:00,-78.73059691815752,-78.74595253620312
2022-03-18 09:41:00,-78.73060691815752,-78.78564617339532
2022-03-18 09:42:00,-78.7687343319611,-78.79972398501982
2022-03-18 09:43:00,-78.7687243319611,-78.765284399307
2022-03-18 09:44:00,-78.8449491595682,-78.76686513112746
2022-03-18 09:45:00,-78.8449591595682,-78.67033865021473
2022-03-18 09:46:00,-78.84497915956821,-78.6938078685372
2022-03-18 09:47:00,-78.84498915956821,-78.73400804836321
2022-03-18 09:48:00,-78.88312657337175,-78.75537936546289
2022-03-18 09:49:00,-78.80688174576464,-78.75934403569266
2022-03-18 09:50:00,-78.7687743319611,-78.80076629390086
2022-03-18 09:51:00,-78.73063691815751,-78.85669232003922
2022-03-18 09:52:00,-78.69248950435396,-78.85785993623264
2022-03-18 09:53:00,-78.80686174576465,-78.8488838590718
2022-03-18 09:54:00,-78.73059691815752,-78.73715445741533
2022-03-18 09:55:00,-78.69251950435397,-78.73993070069663
2022-03-18 09:56:00,-78.73061691815751,-78.8542809291445
2022-03-18 09:57:00,-78.76874433196109,-78.76665480966676
2022-03-18 09:58:00,-78.73063691815751,-78.75343998020418
2022-03-18 09:59:00,-78.73062691815751,-78.8038949916721
2022-03-18 10:00:00,-78.73067691815751,-78.78632097319766
2022-03-18 10:01:00,-78.76880433196109,-78.90547361546194
2022-03-18 10:02:00,-78.76880433196109,-78.88369493890151
2022-03-18 10:03:00,-78.73068691815752,-78.88626130350413
2022-03-18 10:04:00,-78.80692174576464,-78.93087026392851
2022-03-18 10:05:00,-78.76879433196109,-78.82474338320317
2022-03-18 10:06:00,-78.80690174576465,-78.85468651747713
2022-03-18 10:07:00,-78.76880433196109,-78.79592934308668
2022-03-18 10:08:00,-78.7687743319611,-78.87125099294019
2022-03-18 10:09:00,-78.84502915956821,-78.81140014695407
2022-03-18 10:10:00,-78.88310657337176,-78.76489032330694
2022-03-18 10:11:00,-78.88312657337175,-78.67487450925358
2022-03-18 10:12:00,-78.84498915956821,-78.70695893738853
2022-03-18 10:13:00,-78.80687174576464,-78.70524094314109
2022-03-18 10:14:00,-78.80689174576464,-78.7233529417729
2022-03-18 10:15:00,-78.80682174576464,-78.76977686570766
2022-03-18 10:16:00,-78.80685174576465,-78.66175310679778
2022-03-18 10:17:00,-78.76875433196109,-78.70778029804033
2022-03-18 10:18:00,-78.84497915956821,-78.76734112180168
2022-03-18 10:19:00,-78.80688174576464,-78.67797221228325
2022-03-18 10:20:00,-78.80686174576465,-78.74655029193353
2022-03-18 10:21:00,-78.80687174576464,-78.71673202218993
2022-03-18 10:22:00,-78.76874433196109,-78.73411874386883
2022-03-18 10:23:00,-78.7687343319611,-78.7450426191468
2022-03-18 10:24:00,-78.80688174576464,-78.74519272225244
2022-03-18 10:25:00,-78.76874433196109,-78.76520912636317
2022-03-18 10:26:00,-78.80686174576465,-78.76494345714966
2022-03-18 10:27:00,-78.84497915956821,-78.73109454265492
2022-03-18 10:28:00,-78.88305657337176,-78.70325949359024
2022-03-18 10:29:00,-78.92118398717534,-78.62459262555649
2022-03-18 10:30:00,-78.92121398717534,-78.6212606908369
2022-03-18 10:31:00,-78.95933140097888,-78.66582448749499
2022-03-18 10:32:00,-78.92114398717534,-78.65126182955582
2022-03-18 10:33:00,-78.84493915956821,-78.57804782212959
2022-03-18 10:34:00,-78.88305657337176,-78.64381157924464
2022-03-18 10:35:00,-78.76869433196109,-78.62573544595666
2022-03-18 10:36:00,-78.80681174576465,-78.64712358877321
2022-03-18 10:37:00,-78.80678174576464,-78.62410777924181
2022-03-18 10:38:00,-78.84487915956821,-78.58577038338463
2022-03-18 10:39:00,-78.88300657337176,-78.53738892012827
2022-03-18 10:40:00,-78.84489915956821,-78.54578849509575
2022-03-18 10:41:00,-78.80676174576465,-78.57618990876303
2022-03-18 10:42:00,-78.80677174576465,-78.56320532595218
2022-03-18 10:43:00,-78.80679174576464,-78.58094317377494
2022-03-18 10:44:00,-78.80679174576464,-78.61168774350969
2022-03-18 10:45:00,-78.76869433196109,-78.61584989452153
2022-03-18 10:46:00,-78.80681174576465,-78.67027976020574
2022-03-18 10:47:00,-78.8449191595682,-78.64227778231857
2022-03-18 10:48:00,-78.8449091595682,-78.60253543910389
2022-03-18 10:49:00,-78.84488915956821,-78.59663758256372
2022-03-18 10:50:00,-78.73060691815752,-78.5757471267405
2022-03-18 10:51:00,-78.69251950435397,-78.7139571072547
2022-03-18 10:52:00,-78.57815726294326,-78.80819440511092
2022-03-18 10:53:00,-78.54006984913971,-78.87598433276109
2022-03-18 10:54:00,-78.54006984913971,-78.97813857318023
2022-03-18 10:55:00,-78.50204243533615,-79.01621782711828
2022-03-18 10:56:00,-78.4638950215326,-79.32415058469054
2022-03-18 10:57:00,-78.54014984913971,-79.28984161967438
2022-03-18 10:58:00,-78.54014984913971,-79.14334497360842
2022-03-18 10:59:00,-78.4639050215326,-79.14711969035054
2022-03-18 11:00:00,-78.50204243533615,-79.24867573225724
2022-03-18 11:01:00,-78.54013984913972,-79.19813260716684
2022-03-18 11:02:00,-78.61637467674684,-79.05952633674246
2022-03-18 11:03:00,-78.50202243533614,-78.90685376702619
2022-03-18 11:04:00,-78.50203243533615,-79.03956129534635
2022-03-18 11:05:00,-78.54016984913972,-79.07377063440744
2022-03-18 11:06:00,-78.50204243533615,-79.0506733529839
2022-03-18 11:07:00,-78.42584760772903,-79.10514174070407
2022-03-18 11:08:00,-78.34964278012191,-79.34922975844694
2022-03-18 11:09:00,-78.3496527801219,-79.62151856320509
2022-03-18 11:10:00,-78.27338795251478,-79.67852542026046
2022-03-18 11:11:00,-78.38774019392547,-79.72538415614135
2022-03-18 11:12:00,-78.42583760772902,-79.27507705313293
2022-03-18 11:13:00,-78.50206243533616,-79.1094101594013
2022-03-18 11:14:00,-78.4639750215326,-78.91258469474386
2022-03-18 11:15:00,-78.34959278012191,-79.03757320406517
2022-03-18 11:16:00,-78.42584760772903,-79.09519907038803
2022-03-18 11:17:00,-78.50204243533615,-78.99341898077793
2022-03-18 11:18:00,-78.4638950215326,-78.75772611018232
2022-03-18 11:19:00,-78.4638950215326,-78.7373935597075
2022-03-18 11:20:00,-78.50207243533615,-78.73658326860625
2022-03-18 11:21:00,-78.3495827801219,-78.81975544371932
2022-03-18 11:22:00,-78.42582760772902,-78.89385944301084
2022-03-18 11:23:00,-78.4639050215326,-78.802026451537
2022-03-18 11:24:00,-78.4639450215326,-78.66042033290994
2022-03-18 11:25:00,-78.38769019392547,-78.74165090885418
2022-03-18 11:26:00,-78.38770019392547,-78.76855478732546
2022-03-18 11:27:00,-78.31149536631835,-78.79340282886609
2022-03-18 11:28:00,-78.23530053871123,-78.95025216140095
2022-03-18 11:29:00,-78.27341795251478,-79.16320817513936
2022-03-18 11:30:00,-78.19717312490766,-79.08112081598152
2022-03-18 11:31:00,-78.31145536631836,-79.15295511462553
2022-03-18 11:32:00,-78.38764019392546,-78.70505895972983
2022-03-18 11:33:00,-78.38764019392546,-78.51106552888852
2022-03-18 11:34:00,-78.3495227801219,-78.52353294229705
2022-03-18 11:35:00,-78.3495627801219,-78.55157122831007
2022-03-18 11:36:00,-78.3495727801219,-78.6324187978048
2022-03-18 11:37:00,-78.3495327801219,-78.65205352381213
2022-03-18 11:38:00,-78.42571760772903,-78.56708631037971
2022-03-18 11:39:00,-78.38762019392547,-78.40178692572678
2022-03-18 11:40:00,-78.3494827801219,-78.45708331582908
2022-03-18 11:41:00,-78.42571760772903,-78.44871739229532
2022-03-18 11:42:00,-78.42570760772902,-78.38831749660126
2022-03-18 11:43:00,-78.38758019392547,-78.37550072817695
2022-03-18 11:44:00,-78.38760019392546,-78.38227794981387
2022-03-18 11:45:00,-78.34946278012191,-78.41622161966143
2022-03-18 11:46:00,-78.38759019392548,-78.41219673107659
2022-03-18 11:47:00,-78.42568760772902,-78.40148583395147
2022-03-18 11:48:00,-78.42570760772902,-78.34782950846062
2022-03-18 11:49:00,-78.38764019392546,-78.38513832167945
2022-03-18 11:50:00,-78.38762019392547,-78.48811613666052
2022-03-18 11:51:00,-78.38760019392546,-78.46380297580309
2022-03-18 11:52:00,-78.3494927801219,-78.45013695145956
2022-03-18 11:53:00,-78.38760019392546,-78.49867648789798
2022-03-18 11:54:00,-78.3494827801219,-78.45094901368888
2022-03-18 11:55:00,-78.3494327801219,-78.48037187908636
2022-03-18 11:56:00,-78.38754019392547,-78.38959403717222
2022-03-18 11:57:00,-78.4637750215326,-78.34216632639239
2022-03-18 11:58:00,-78.38757019392547,-78.29281517050666
2022-03-18 11:59:00,-78.31131536631835,-78.37573584543091
2022-03-18 12:00:00,-78.31130536631835,-78.37755346563343
2022-03-18 12:01:00,-78.27316795251478,-78.36730084790162
2022-03-18 12:02:00,-78.27321795251477,-78.37122611053138
2022-03-18 12:03:00,-78.38754019392547,-78.47768419220958
2022-03-18 12:04:00,-78.4637550215326,-78.30000019438634
2022-03-18 12:05:00,-78.4637250215326,-78.23790444354597
2022-03-18 12:06:00,-78.53996984913972,-78.20343120639946
2022-03-18 12:07:00,-78.57809726294327,-78.18126199609515
2022-03-18 12:08:00,-78.57807726294327,-78.1905466923257
2022-03-18 12:09:00,-78.53994984913972,-78.17752225913281
2022-03-18 12:10:00,-78.53996984913972,-78.17890506738921
2022-03-18 12:11:00,-78.54000984913972,-78.21182901023886
2022-03-18 12:12:00,-78.54003984913972,-78.27542579213564
2022-03-18 12:13:00,-78.53997984913971,-78.32293364646154
2022-03-18 12:14:00,-78.50192243533616,-78.24485612129978
2022-03-18 12:15:00,-78.4637950215326,-78.34587241192101
2022-03-18 12:16:00,-78.38756019392547,-78.36031773262421
2022-03-18 12:17:00,-78.38755019392548,-78.39739319971717
2022-03-18 12:18:00,-78.34950278012191,-78.39154714867364
2022-03-18 12:19:00,-78.38758019392547,-78.54029357019608
2022-03-18 12:20:00,-78.31131536631835,-78.4271392959911
2022-03-18 12:21:00,-78.38755019392548,-78.4243378141345
2022-03-18 12:22:00,-78.34946278012191,-78.3612254357704
2022-03-18 12:23:00,-78.34946278012191,-78.45005459400336
2022-03-18 12:24:00,-78.31134536631835,-78.44994168458761
2022-03-18 12:25:00,-78.31131536631835,-78.48071459237181
2022-03-18 12:26:00,-78.31134536631835,-78.4277091564541
2022-03-18 12:27:00,-78.3494727801219,-78.48300200430022
2022-03-18 12:28:00,-78.31138536631835,-78.46723896429796
2022-03-18 12:29:00,-78.31137536631836,-78.57033190260489
2022-03-18 12:30:00,-78.27325795251477,-78.55727868858054
2022-03-18 12:31:00,-78.27322795251477,-78.59012868683244
2022-03-18 12:32:00,-78.34950278012191,-78.54492949797202
2022-03-18 12:33:00,-78.42570760772902,-78.52321103976668
2022-03-18 12:34:00,-78.38759019392548,-78.39715276907893
2022-03-18 12:35:00,-78.38753019392547,-78.43494687139446
2022-03-18 12:36:00,-78.38753019392547,-78.33524785729027
2022-03-18 12:37:00,-78.38750019392548,-78.343062517206
2022-03-18 12:38:00,-78.38752019392547,-78.29496886226427
2022-03-18 12:39:00,-78.61619467674684,-78.33187607218866
2022-03-18 12:40:00,-78.57803726294327,-78.09445192388495
2022-03-18 12:41:00,-78.57801726294326,-78.06687545952144
2022-03-18 12:42:00,-78.57804726294327,-78.05083789466521
2022-03-18 12:43:00,-78.6542520905504,-78.086298978504
2022-03-18 12:44:00,-78.57799726294327,-78.04206328332462
2022-03-18 12:45:00,-78.61611467674685,-78.02673284135838
2022-03-18 12:46:00,-78.57798726294327,-78.02498385236936
2022-03-18 12:47:00,-78.53985984913972,-78.02123348863849
2022-03-18 12:48:00,-78.53986984913972,-78.01560130131185
2022-03-18 12:49:00,-78.53986984913972,-78.03006256216784
2022-03-18 12:50:00,-78.53991984913972,-78.03363404196162
2022-03-18 12:51:00,-78.50181243533615,-78.09273835745775
2022-03-18 12:52:00,-78.53992984913971,-78.11609510914649
2022-03-18 12:53:00,-78.57806726294326,-78.11166728892113
2022-03-18 12:54:00,-78.53995984913972,-78.13125153777786
2022-03-18 12:55:00,-78.53994984913972,-78.1530913182574
2022-03-18 12:56:00,-78.50183243533615,-78.1417955060805
2022-03-18 12:57:00,-78.53993984913971,-78.1504682775559
2022-03-18 12:58:00,-78.57806726294326,-78.13717596123938
2022-03-18 12:59:00,-78.53993984913971,-78.15718749474787
2022-03-18 13:00:00,-78.57804726294327,-78.15946782216393
2022-03-18 13:01:00,-78.61611467674685,-78.14296312227393
2022-03-18 13:02:00,-78.57803726294327,-78.0904624578619
2022-03-18 13:03:00,-78.65431209055039,-78.14400985897521
2022-03-18 13:04:00,-78.61617467674685,-78.16781824832694
2022-03-18 13:05:00,-78.57807726294327,-78.16121902506306
2022-03-18 13:06:00,-78.53995984913972,-78.19489082674879
2022-03-18 13:07:00,-78.50185243533615,-78.2087782421036
2022-03-18 13:08:00,-78.53998984913972,-78.23414079635442
2022-03-18 13:09:00,-78.57809726294327,-78.23917080013042
2022-03-18 13:10:00,-78.57809726294327,-78.25195391712101
2022-03-18 13:11:00,-78.6543420905504,-78.2580306575983
2022-03-18 13:12:00,-78.61617467674685,-78.23315339244417
2022-03-18 13:13:00,-78.57808726294327,-78.18704207261733
2022-03-18 13:14:00,-78.61617467674685,-78.24258642065226
2022-03-18 13:15:00,-78.57807726294327,-78.19840075984142
2022-03-18 13:16:00,-78.57805726294326,-78.23508569319053
2022-03-18 13:17:00,-78.53991984913972,-78.21961488932313
2022-03-18 13:18:00,-78.53992984913971,-78.20628537931671
2022-03-18 13:19:00,-78.53991984913972,-78.22153346382677
2022-03-18 13:20:00,-78.53992984913971,-78.21094521732188
2022-03-18 13:21:00,-78.50185243533615,-78.22807025482545
2022-03-18 13:22:00,-78.46371502153261,-78.29924967885815
2022-03-18 13:23:00,-78.42558760772903,-78.29144298901882
2022-03-18 13:24:00,-78.38748019392547,-78.28922597943199
2022-03-18 13:25:00,-78.34937278012191,-78.32834709946906
2022-03-18 13:26:00,-78.31125536631835,-78.36934650084572
2022-03-18 13:27:00,-78.31125536631835,-78.399905102131
2022-03-18 13:28:00,-78.3493827801219,-78.3985435474117
2022-03-18 13:29:00,-78.38742019392546,-78.37749147615027
2022-03-18 13:30:00,-78.38750019392548,-78.206801663155
2022-03-18 13:31:00,-78.38752019392547,-78.33793333025694
2022-03-18 13:32:00,-78.42561760772902,-78.37376945046883
2022-03-18 13:33:00,-78.34942278012191,-78.31102103892724
2022-03-18 13:34:00,-78.19694312490766,-78.44148676186731
2022-03-18 13:35:00,-78.38748019392547,-78.49565671450429
2022-03-18 13:36:00,-78.46371502153261,-78.15285930047759
2022-03-18 13:37:00,-78.53995984913972,-78.11745002213544
2022-03-18 13:38:00,-78.53995984913972,-78.08944228808198
2022-03-18 13:39:00,-78.50185243533615,-78.10637161593161
2022-03-18 13:40:00,-78.4637050215326,-78.15405746863058
2022-03-18 13:41:00,-78.50180243533615,-78.1302597060474
2022-03-18 13:42:00,-78.53989984913972,-78.09238855965994
2022-03-18 13:43:00,-78.53985984913972,-78.0593238121271
2022-03-18 13:44:00,-78.53983984913971,-78.0205516043238
2022-03-18 13:45:00,-78.61607467674685,-78.00544388171487
2022-03-18 13:46:00,-78.61608467674685,-77.99030959218463
2022-03-18 13:47:00,-78.61608467674685,-78.00851678895127
2022-03-18 13:48:00,-78.61608467674685,-78.01385674014305
2022-03-18 13:49:00,-78.6542020905504,-78.01617249012091
2022-03-18 13:50:00,-78.69233950435397,-78.01551717272757
2022-03-18 13:51:00,-78.61608467674685,-78.03425128010103
2022-03-18 13:52:00,-78.57798726294327,-78.01643815933443
2022-03-18 13:53:00,-78.53987984913972,-78.0420530993381
2022-03-18 13:54:00,-78.57798726294327,-78.06138053462178
2022-03-18 13:55:00,-78.53985984913972,-78.04391721165298
2022-03-18 13:56:00,-78.61609467674684,-78.04090186607952
2022-03-18 13:57:00,-78.57796726294326,-78.02531151106605
2022-03-18 13:58:00,-78.61606467674684,-78.0207836221036
2022-03-18 13:59:00,-78.65418209055039,-77.99796086553403
2022-03-18 14:00:00,-78.73036691815751,-77.99726126993842
2022-03-18 14:01:00,-78.73034691815751,-77.9514156193251
2022-03-18 14:02:00,-78.80656174576464,-77.9419135171215
2022-03-18 14:03:00,-78.80657174576464,-77.9341958264687
2022-03-18 14:04:00,-78.8446891595682,-77.94936996638098
2022-03-18 14:05:00,-78.73026691815751,-77.97180130364264
2022-03-18 14:06:00,-78.7684043319611,-77.90118376999655
2022-03-18 14:07:00,-78.80656174576464,-77.92541413061576
2022-03-18 14:08:00,-78.76842433196109,-77.96768343083306
2022-03-18 14:09:00,-78.84465915956821,-77.95014926274065
2022-03-18 14:10:00,-78.99706881478245,-77.95961771351055
2022-03-18 14:11:00,-78.92084398717533,-77.93928029243348
2022-03-18 14:12:00,-78.95897140097888,-77.92944654649499
2022-03-18 14:13:00,-78.8446391595682,-77.95045921015644
2022-03-18 14:14:00,-78.8446391595682,-77.93261509464826
2022-03-18 14:15:00,-78.80654174576465,-77.93590230838356
2022-03-18 14:16:00,-78.80653174576464,-77.94625278094234
2022-03-18 14:17:00,-78.80653174576464,-77.94160799752595
2022-03-18 14:18:00,-78.80654174576465,-77.94577900417823
2022-03-18 14:19:00,-78.80655174576464,-77.95718949689896
2022-03-18 14:20:00,-78.76842433196109,-77.96833432040619
2022-03-18 14:21:00,-78.76847433196109,-77.95595989122239
2022-03-18 14:22:00,-78.7684643319611,-77.99973199362418
2022-03-18 14:23:00,-78.73039691815751,-77.99471394496278
2022-03-18 14:24:00,-78.76852433196109,-78.03609325331477
2022-03-18 14:25:00,-78.7303869181575,-78.04648977520391
2022-03-18 14:26:00,-78.8447391595682,-78.0293740361228
2022-03-18 14:27:00,-78.80662174576464,-78.03023746106675
2022-03-18 14:28:00,-79.035226228586,-78.02994965275211
2022-03-18 14:29:00,-79.035186228586,-77.97389566260922
2022-03-18 14:30:00,-78.99710881478245,-77.96597872004631
2022-03-18 14:31:00,-79.07331364238958,-77.98142738481256
2022-03-18 14:32:00,-79.07330364238959,-77.98919510983389
2022-03-18 14:33:00,-79.07335364238958,-77.9953528794213
2022-03-18 14:34:00,-79.035246228586,-78.03004706479706
2022-03-18 14:35:00,-78.99711881478245,-78.0319421718535
2022-03-18 14:36:00,-78.88280657337175,-78.02736159183038
2022-03-18 14:37:00,-78.80660174576464,-78.02237143843641
2022-03-18 14:38:00,-78.73043691815751,-78.02954007938126
2022-03-18 14:39:00,-78.80666174576464,-78.07799593001741
2022-03-18 14:40:00,-78.84479915956821,-78.06592170704491
2022-03-18 14:41:00,-78.92100398717534,-78.09364163278372
2022-03-18 14:42:00,-78.92100398717534,-78.07680573194085
2022-03-18 14:43:00,-78.95912140097889,-78.08289708422487
2022-03-18 14:44:00,-78.92104398717534,-78.09600608878405
2022-03-18 14:45:00,-78.95916140097889,-78.12321504406884
2022-03-18 14:46:00,-78.95907140097889,-78.12948660863604
2022-03-18 14:47:00,-78.99719881478245,-78.07538307330245
2022-03-18 14:48:00,-78.99719881478245,-78.09203654795202
2022-03-18 14:49:00,-78.92095398717534,-78.09637536899085
2022-03-18 14:50:00,-78.88282657337176,-78.07386255983705
2022-03-18 14:51:00,-78.84470915956821,-78.05794897394712
2022-03-18 14:52:00,-78.80659174576465,-78.05518822803663
2022-03-18 14:53:00,-78.88282657337176,-78.05081752669217
2022-03-18 14:54:00,-78.88280657337175,-78.05712097156498
2022-03-18 14:55:00,-78.92093398717533,-78.04615148973869
